round,driverId,q1,q2,q3,year
4,808,1:27.475,1:26.654,1:26.296,2011
4,30,1:27.697,1:26.121,1:26.646,2011
4,2,1:27.901,1:26.740,1:26.659,2011
4,13,1:27.013,1:26.395,,2011
4,22,1:28.246,1:26.764,,2011
4,16,1:27.392,1:27.027,,2011
4,814,1:27.625,1:27.145,,2011
4,813,1:27.396,1:27.236,,2011
4,815,1:27.778,1:27.244,,2011
4,67,1:27.620,1:27.255,,2011
4,153,1:28.055,1:27.572,,2011
4,5,1:28.780,,,2011
4,15,1:29.673,,,2011
4,816,1:30.445,,,2011
4,24,1:30.692,,,2011
4,10,1:30.813,,,2011
4,39,1:31.564,,,2011
5,17,1:23.619,1:21.773,1:20.981,2011
5,20,1:24.142,1:21.540,1:21.181,2011
5,1,1:24.370,1:22.148,1:21.961,2011
5,4,1:23.485,1:22.813,1:21.964,2011
5,18,1:24.428,1:22.050,1:21.996,2011
5,808,1:23.069,1:22.948,1:22.471,2011
5,3,1:23.507,1:22.569,1:22.599,2011
5,13,1:23.506,1:23.026,1:22.888,2011
5,813,1:23.406,1:22.854,1:22.952,2011
5,30,1:22.960,1:22.671,,2011
5,67,1:23.962,1:23.231,,2011
5,815,1:24.209,1:23.367,,2011
5,153,1:24.049,1:23.694,,2011
5,155,1:23.656,1:23.702,,2011
5,5,1:25.874,1:25.403,,2011
5,814,1:24.332,1:26.126,,2011
5,16,1:24.648,1:26.571,,2011
5,15,1:26.521,,,2011
5,22,1:26.910,,,2011
5,10,1:27.315,,,2011
5,24,1:27.809,,,2011
5,39,1:27.908,,,2011
5,816,1:28.556,,,2011
6,20,1:15.606,1:14.277,1:13.556,2011
6,18,1:15.397,1:14.545,1:13.997,2011
6,17,1:16.087,1:14.742,1:14.019,2011
6,4,1:16.051,1:14.569,1:14.483,2011
