resultId,year,round,driverId,positionText,milliseconds,laps,fastestLapTime,fastestLap,statusId
18755,1957,2,609,F,0,0,0,0,81
18756,1957,2,586,F,0,0,0,0,81
18757,1957,2,610,F,0,0,0,0,81
18758,1957,3,611,1,13274250,200,0,0,1
18759,1957,3,509,2,13295710,200,0,0,1
18760,1957,3,525,3,13408220,200,0,0,1
18761,1957,3,555,4,13451110,200,0,0,1
18762,1957,3,612,5,13468520,200,0,0,1
18763,1957,3,533,6,13549520,200,0,0,1
18764,1957,3,613,7,13559830,200,0,0,1
18765,1957,3,597,8,13607400,200,0,0,1
18766,1957,3,514,9,13651360,200,0,0,1
18767,1957,3,520,10,13704370,200,0,0,1
18768,1957,3,562,11,13750320,200,0,0,1
18769,1957,3,512,12,0,199,0,0,11
18770,1957,3,516,13,0,197,0,0,13
18771,1957,3,563,14,0,196,0,0,14
18772,1957,3,529,15,0,195,0,0,15
18773,1957,3,593,16,0,195,0,0,15
18774,1957,3,528,17,0,192,0,0,18
18775,1957,3,592,R,0,182,0,0,37
18776,1957,3,614,R,0,170,0,0,20
18777,1957,3,594,R,0,138,0,0,8
18778,1957,3,538,R,0,111,0,0,3
18779,1957,3,615,R,0,107,0,0,95
18780,1957,3,527,R,0,105,0,0,95
18781,1957,3,565,R,0,101,0,0,3
18782,1957,3,513,R,0,93,0,0,67
18783,1957,3,560,R,0,81,0,0,95
18784,1957,3,558,R,0,75,0,0,3
18785,1957,3,556,R,0,53,0,0,3
18786,1957,3,596,R,0,51,0,0,31
18787,1957,3,449,R,0,27,0,0,101
18788,1957,3,526,R,0,13,0,0,5
18789,1957,3,532,R,0,0,0,0,3
18790,1957,3,616,R,0,0,0,0,3
18791,1957,4,579,1,11266400,77,0,0,1
18792,1957,4,577,2,11317200,77,0,0,1
18793,1957,4,581,3,11392400,77,0,0,1
18794,1957,4,578,4,0,76,0,0,11
18795,1957,4,501,5,0,70,0,0,17
18796,1957,4,554,6,0,69,0,0,18
18797,1957,4,617,7,0,68,0,0,19
18798,1957,4,496,R,0,30,0,0,5
18799,1957,4,590,R,0,30,0,0,38
18800,1957,4,456,R,0,25,0,0,5
18801,1957,4,618,R,0,24,0,0,7
18802,1957,4,427,R,0,23,0,0,10
18803,1957,4,356,R,0,4,0,0,3
18804,1957,4,547,R,0,4,0,0,86
18805,1957,4,541,R,0,2,0,0,3
18806,1957,5,479,1,11197800,90,0,0,1
18807,1957,5,577,2,11223400,90,0,0,1
18808,1957,5,578,3,11240600,90,0,0,1
18809,1957,5,427,4,0,88,0,0,12
18810,1957,5,456,5,0,85,0,0,15
18811,1957,5,619,6,0,82,0,0,18
18812,1957,5,590,7,0,82,0,0,18
18813,1957,5,549,8,0,71,0,0,124
18814,1957,5,356,R,0,74,0,0,8
18815,1957,5,554,R,0,69,0,0,8
18816,1957,5,581,R,0,53,0,0,47
18817,1957,5,475,R,0,51,0,0,5
18818,1957,5,579,R,0,49,0,0,5
18819,1957,5,486,R,0,46,0,0,5
18820,1957,5,610,R,0,44,0,0,5
18821,1957,5,501,R,0,39,0,0,103
18822,1957,5,496,R,0,35,0,0,7
18823,1957,5,347,R,0,18,0,0,6
18824,1957,5,547,W,0,0,0,0,3
18825,1957,6,579,1,12638300,22,0,0,1
18826,1957,6,578,2,12641900,22,0,0,1
18827,1957,6,581,3,12673900,22,0,0,1
18828,1957,6,577,4,12855900,22,0,0,1
18829,1957,6,475,5,12915500,22,0,0,1
18830,1957,6,554,6,12916800,22,0,0,1
18831,1957,6,501,7,13045800,22,0,0,1
18832,1957,6,418,8,0,21,0,0,11
18833,1957,6,479,9,0,21,0,0,11
18834,1957,6,483,10,0,21,0,0,11
18835,1957,6,506,11,0,21,0,0,11
18836,1957,6,431,12,0,21,0,0,11
18837,1957,6,484,13,0,20,0,0,12
18838,1957,6,430,14,0,20,0,0,12
18839,1957,6,459,15,0,17,0,0,15
18840,1957,6,478,R,0,14,0,0,83
18841,1957,6,620,R,0,13,0,0,5
18842,1957,6,456,R,0,11,0,0,22
18843,1957,6,580,R,0,11,0,0,38
18844,1957,6,590,R,0,10,0,0,6
18845,1957,6,356,R,0,6,0,0,7
18846,1957,6,621,R,0,4,0,0,99
18847,1957,6,601,R,0,3,0,0,38
18848,1957,6,547,R,0,2,0,0,109
18849,1957,7,475,1,10762700,18,0,0,1
18850,1957,7,579,2,10956600,18,0,0,1
18851,1957,7,501,3,11169500,18,0,0,1
18852,1957,7,418,4,11259200,18,0,0,1
18853,1957,7,590,5,0,17,0,0,11
18854,1957,7,483,6,0,17,0,0,11
18855,1957,7,356,7,0,15,0,0,13
18856,1957,7,577,R,0,9,0,0,44
18857,1957,7,580,R,0,9,0,0,5
18858,1957,7,506,R,0,9,0,0,7
18859,1957,7,347,R,0,7,0,0,25
18860,1957,7,554,R,0,3,0,0,44
18861,1957,7,456,R,0,3,0,0,3
18862,1957,7,479,R,0,1,0,0,5
18863,1957,7,547,R,0,0,0,0,3
18864,1957,7,586,R,0,0,0,0,5
18865,1957,8,475,1,9303900,87,0,0,1
18866,1957,8,579,2,9345100,87,0,0,1
18867,1957,8,476,3,0,85,0,0,12
18868,1957,8,418,4,0,84,0,0,13
18869,1957,8,483,5,0,84,0,0,13
18870,1957,8,578,6,0,83,0,0,14
18871,1957,8,479,7,0,82,0,0,15
18872,1957,8,577,8,0,82,0,0,15
18873,1957,8,580,9,0,81,0,0,16
18874,1957,8,547,10,0,78,0,0,19
18875,1957,8,609,11,0,72,0,0,112
18876,1957,8,581,R,0,62,0,0,5
18877,1957,8,590,R,0,49,0,0,5
18878,1957,8,554,R,0,49,0,0,25
18879,1957,8,506,R,0,47,0,0,5
18880,1957,8,501,R,0,34,0,0,44
18881,1957,8,347,R,0,31,0,0,25
18882,1957,8,586,R,0,3,0,0,5
18883,1956,1,577,1,10803700,98,0,0,1
18884,1956,1,554,2,10828100,98,0,0,1
18885,1956,1,578,3,0,96,0,0,12
18886,1956,1,622,4,0,92,0,0,16
18887,1956,1,482,5,0,91,0,0,17
18888,1956,1,623,6,0,88,0,0,88
18889,1956,1,475,R,0,81,0,0,5
18890,1956,1,581,R,0,58,0,0,3
18891,1956,1,586,R,0,57,0,0,3
18892,1956,1,496,R,0,42,0,0,86
18893,1956,1,608,R,0,40,0,0,6
18894,1956,1,498,R,0,24,0,0,5
18895,1956,1,579,R,0,22,0,0,48
18896,1956,2,475,1,10832900,100,0,0,1
18897,1956,2,581,2,10839000,100,0,0,1
18898,1956,2,554,3,0,99,0,0,11
18899,1956,2,579,4,0,99,0,0,11
18900,1956,2,624,5,0,93,0,0,17
18901,1956,2,625,6,0,88,0,0,55
18902,1956,2,607,7,0,86,0,0,111
18903,1956,2,547,8,0,85,0,0,112
18904,1956,2,626,R,0,90,0,0,3
18905,1956,2,627,R,0,72,0,0,5
18906,1956,2,608,R,0,14,0,0,8
18907,1956,2,427,R,0,13,0,0,25
18908,1956,2,501,R,0,2,0,0,3
18909,1956,2,577,R,0,2,0,0,3
18910,1956,2,483,F,0,0,0,0,81
18911,1956,2,578,W,0,0,0,0,5
18912,1956,2,479,W,0,0,0,0,5
18913,1956,2,589,W,0,0,0,0,5
18914,1956,3,559,1,14008840,200,0,0,1
18915,1956,3,611,2,14029290,200,0,0,1
18916,1956,3,528,3,14099070,200,0,0,1
18917,1956,3,593,4,14214530,200,0,0,1
18918,1956,3,537,5,14270650,200,0,0,1
18919,1956,3,628,6,14343890,200,0,0,1
18920,1956,3,514,7,14394470,200,0,0,1
18921,1956,3,449,8,14401150,200,0,0,1
18922,1956,3,592,9,14407150,200,0,0,1
18923,1956,3,629,10,0,199,0,0,11
18924,1956,3,520,11,0,196,0,0,14
18925,1956,3,615,12,0,196,0,0,14
18926,1956,3,516,13,0,196,0,0,14
18927,1956,3,558,14,0,195,0,0,15
18928,1956,3,513,15,0,195,0,0,15
18929,1956,3,595,16,0,194,0,0,16
18930,1956,3,630,17,0,191,0,0,19
18931,1956,3,597,18,0,187,0,0,53
18932,1956,3,525,19,0,185,0,0,112
18933,1956,3,509,R,0,175,0,0,5
18934,1956,3,594,R,0,173,0,0,5
18935,1956,3,529,R,0,160,0,0,3
18936,1956,3,596,R,0,160,0,0,23
18937,1956,3,556,R,0,134,0,0,3
18938,1956,3,562,R,0,131,0,0,5
18939,1956,3,631,R,0,94,0,0,7
18940,1956,3,612,R,0,90,0,0,44
18941,1956,3,538,R,0,74,0,0,3
18942,1956,3,561,R,0,49,0,0,3
18943,1956,3,533,R,0,35,0,0,44
18944,1956,3,526,R,0,22,0,0,20
18945,1956,3,512,R,0,22,0,0,20
18946,1956,3,555,R,0,21,0,0,3
18947,1956,4,581,1,9600300,36,0,0,1
18948,1956,4,632,2,9711600,36,0,0,1
18949,1956,4,607,3,9796900,36,0,0,1
18950,1956,4,501,4,0,35,0,0,11
18951,1956,4,633,5,0,34,0,0,12
18952,1956,4,429,6,0,33,0,0,13
18953,1956,4,554,7,0,33,0,0,13
18954,1956,4,627,8,0,33,0,0,13
18955,1956,4,579,R,0,23,0,0,7
18956,1956,4,427,R,0,11,0,0,69
18957,1956,4,475,R,0,10,0,0,36
18958,1956,4,608,R,0,10,0,0,7
18959,1956,4,634,R,0,10,0,0,5
18960,1956,4,547,R,0,2,0,0,6
18961,1956,4,580,R,0,0,0,0,3
18962,1956,5,581,1,9263400,61,0,0,1
18963,1956,5,608,2,9263700,61,0,0,1
18964,1956,5,554,3,9353300,61,0,0,1
18965,1956,5,579,4,9358500,61,0,0,1
18966,1956,5,607,5,0,59,0,0,12
18967,1956,5,627,6,0,58,0,0,13
18968,1956,5,580,7,0,57,0,0,14
18969,1956,5,624,8,0,57,0,0,14
18970,1956,5,626,9,0,56,0,0,15
18971,1956,5,578,10,0,56,0,0,15
18972,1956,5,429,11,0,55,0,0,16
18973,1956,5,609,R,0,41,0,0,5
18974,1956,5,624,R,0,40,0,0,5
18975,1956,5,482,R,0,38,0,0,8
18976,1956,5,633,R,0,23,0,0,23
18977,1956,5,606,R,0,20,0,0,6
18978,1956,5,427,R,0,18,0,0,37
18979,1956,5,475,R,0,12,0,0,6
18980,1956,5,501,R,0,5,0,0,5
18981,1956,5,635,W,0,0,0,0,3
18982,1956,6,579,1,10787000,101,0,0,1
18983,1956,6,606,2,0,100,0,0,11
18984,1956,6,554,3,0,99,0,0,12
18985,1956,6,486,4,0,98,0,0,13
18986,1956,6,547,5,0,97,0,0,14
18987,1956,6,633,6,0,96,0,0,15
18988,1956,6,607,7,0,95,0,0,16
18989,1956,6,580,8,0,94,0,0,17
18990,1956,6,626,9,0,94,0,0,17
18991,1956,6,608,10,0,92,0,0,19
18992,1956,6,619,11,0,88,0,0,53
18993,1956,6,475,R,0,94,0,0,109
18994,1956,6,501,R,0,87,0,0,69
18995,1956,6,636,R,0,74,0,0,5
18996,1956,6,427,R,0,74,0,0,69
18997,1956,6,624,R,0,71,0,0,109
18998,1956,6,581,R,0,64,0,0,51
18999,1956,6,456,R,0,59,0,0,69
19000,1956,6,479,R,0,39,0,0,3
19001,1956,6,578,R,0,24,0,0,7
19002,1956,6,627,R,0,23,0,0,10
19003,1956,6,506,R,0,22,0,0,5
19004,1956,6,620,R,0,21,0,0,6
19005,1956,6,637,R,0,16,0,0,7
19006,1956,6,585,R,0,12,0,0,80
19007,1956,6,356,R,0,3,0,0,5
19008,1956,6,541,R,0,2,0,0,5
19009,1956,6,498,R,0,0,0,0,7
19010,1956,7,579,1,13123700,22,0,0,1
19011,1956,7,475,2,13170100,22,0,0,1
19012,1956,7,554,3,13582000,22,0,0,1
19013,1956,7,580,4,0,20,0,0,12
19014,1956,7,627,5,0,19,0,0,13
19015,1956,7,506,D,0,20,0,0,2
19016,1956,7,638,N,0,16,0,0,16
19017,1956,7,639,R,0,15,0,0,5
19018,1956,7,606,R,0,14,0,0,3
19019,1956,7,501,R,0,13,0,0,25
19020,1956,7,633,R,0,13,0,0,5
19021,1956,7,577,R,0,11,0,0,3
19022,1956,7,581,R,0,8,0,0,95
19023,1956,7,608,R,0,5,0,0,10
19024,1956,7,620,R,0,3,0,0,38
19025,1956,7,547,R,0,3,0,0,51
19026,1956,7,456,R,0,2,0,0,22
19027,1956,7,626,R,0,0,0,0,22
19028,1956,7,483,R,0,0,0,0,5
19029,1956,7,607,W,0,0,0,0,54
19030,1956,7,429,W,0,0,0,0,54
19031,1956,7,586,W,0,0,0,0,54
19032,1956,8,475,1,8621300,50,0,0,1
19033,1956,8,581,2,8627000,50,0,0,1
19034,1956,8,541,3,0,49,0,0,11
19035,1956,8,580,4,0,49,0,0,11
19036,1956,8,486,5,0,47,0,0,13
19037,1956,8,586,6,0,47,0,0,13
19038,1956,8,640,7,0,46,0,0,14
19039,1956,8,579,8,0,46,0,0,14
19040,1956,8,609,9,0,45,0,0,15
19041,1956,8,583,10,0,42,0,0,18
19042,1956,8,456,11,0,41,0,0,19
19043,1956,8,577,R,0,47,0,0,38
19044,1956,8,620,R,0,42,0,0,38
19045,1956,8,501,R,0,32,0,0,7
19046,1956,8,554,R,0,23,0,0,121
19047,1956,8,506,R,0,16,0,0,5
19048,1956,8,427,R,0,13,0,0,7
19049,1956,8,641,R,0,12,0,0,44
19050,1956,8,608,R,0,9,0,0,27
19051,1956,8,633,R,0,7,0,0,5
19052,1956,8,626,R,0,7,0,0,83
19053,1956,8,606,R,0,6,0,0,27
19054,1956,8,610,R,0,6,0,0,22
19055,1956,8,624,R,0,3,0,0,5
19056,1956,8,476,W,0,0,0,0,54
19057,1955,1,579,1,10838600,96,0,0,1
19058,1955,1,498,2,10928200,96,0,0,1
19059,1955,1,642,3,0,94,0,0,12
19060,1955,1,478,4,0,94,0,0,12
19061,1955,1,643,5,0,91,0,0,15
19062,1955,1,501,6,0,88,0,0,18
19063,1955,1,577,7,0,83,0,0,53
19064,1955,1,644,R,0,54,0,0,5
19065,1955,1,645,R,0,54,0,0,32
19066,1955,1,646,R,0,38,0,0,7
19067,1955,1,427,R,0,36,0,0,5
19068,1955,1,608,R,0,35,0,0,3
19069,1955,1,475,R,0,29,0,0,69
19070,1955,1,623,R,0,22,0,0,60
19071,1955,1,647,R,0,21,0,0,3
19072,1955,1,625,R,0,7,0,0,7
19073,1955,1,554,R,0,2,0,0,3
19074,1955,1,648,R,0,2,0,0,3
19075,1955,1,633,R,0,2,0,0,95
19076,1955,1,649,R,0,1,0,0,3
19077,1955,1,496,R,0,1,0,0,3
19078,1955,2,427,1,10689800,100,0,0,1
19079,1955,2,608,2,10710000,100,0,0,1
19080,1955,2,554,3,0,99,0,0,11
19081,1955,2,642,4,0,99,0,0,11
19082,1955,2,633,5,0,99,0,0,11
19083,1955,2,589,6,0,95,0,0,15
19084,1955,2,650,7,0,91,0,0,19
19085,1955,2,641,8,0,86,0,0,111
19086,1955,2,475,9,0,81,0,0,124
19087,1955,2,607,R,0,86,0,0,20
19088,1955,2,647,R,0,80,0,0,3
19089,1955,2,501,R,0,68,0,0,5
19090,1955,2,643,R,0,64,0,0,7
19091,1955,2,625,R,0,63,0,0,7
19092,1955,2,579,R,0,49,0,0,7
19093,1955,2,626,R,0,38,0,0,6
19094,1955,2,609,R,0,24,0,0,5
19095,1955,2,578,R,0,22,0,0,37
19096,1955,2,627,R,0,8,0,0,95
19097,1955,2,577,R,0,7,0,0,7
19098,1955,2,651,F,0,0,0,0,81
19099,1955,2,652,F,0,0,0,0,81
19100,1955,2,478,F,0,0,0,0,81
19101,1955,3,628,1,14039530,200,0,0,1
19102,1955,3,529,2,14203090,200,0,0,1
19103,1955,3,653,3,14251890,200,0,0,1
19104,1955,3,512,4,14258440,200,0,0,1
19105,1955,3,654,5,14356700,200,0,0,1
19106,1955,3,612,6,14397470,200,0,0,1
19107,1955,3,538,7,14423770,200,0,0,1
19108,1955,3,597,8,14441130,200,0,0,1
19109,1955,3,556,9,14469340,200,0,0,1
19110,1955,3,559,10,14506070,200,0,0,1
19111,1955,3,518,11,0,197,0,0,13
19112,1955,3,563,12,0,196,0,0,14
19113,1955,3,513,13,0,196,0,0,14
19114,1955,3,509,14,0,191,0,0,19
19115,1955,3,528,R,0,178,0,0,7
19116,1955,3,655,R,0,170,0,0,3
19117,1955,3,656,R,0,168,0,0,5
19118,1955,3,523,R,0,142,0,0,7
19119,1955,3,611,R,0,134,0,0,7
19120,1955,3,631,R,0,120,0,0,48
19121,1955,3,593,R,0,119,0,0,121
19122,1955,3,532,R,0,112,0,0,80
19123,1955,3,561,R,0,111,0,0,5
19124,1955,3,525,R,0,90,0,0,48
19125,1955,3,657,R,0,56,0,0,3
19126,1955,3,658,R,0,54,0,0,121
19127,1955,3,558,R,0,54,0,0,3
19128,1955,3,449,R,0,53,0,0,3
19129,1955,3,533,R,0,53,0,0,3
19130,1955,3,596,R,0,53,0,0,31
19131,1955,3,659,R,0,40,0,0,44
19132,1955,3,615,R,0,39,0,0,20
19133,1955,3,592,R,0,10,0,0,5
19134,1955,4,579,1,9569000,36,0,0,1
19135,1955,4,475,2,9577100,36,0,0,1
19136,1955,4,642,3,9669500,36,0,0,1
19137,1955,4,632,4,9774500,36,0,0,1
19138,1955,4,643,5,0,35,0,0,11
19139,1955,4,427,6,0,35,0,0,11
19140,1955,4,577,7,0,34,0,0,12
19141,1955,4,607,8,0,33,0,0,13
19142,1955,4,627,9,0,33,0,0,13
19143,1955,4,648,R,0,21,0,0,44
19144,1955,4,608,R,0,16,0,0,6
19145,1955,4,578,R,0,8,0,0,6
19146,1955,4,554,R,0,3,0,0,20
19147,1955,4,660,W,0,0,0,0,54
19148,1955,4,641,W,0,0,0,0,54
19149,1955,4,501,W,0,0,0,0,54
19150,1955,5,579,1,10463800,100,0,0,1
19151,1955,5,475,2,10464100,100,0,0,1
19152,1955,5,577,3,10520900,100,0,0,1
19153,1955,5,643,4,0,99,0,0,11
19154,1955,5,608,5,0,97,0,0,13
19155,1955,5,554,6,0,97,0,0,13
19156,1955,5,578,7,0,95,0,0,15
19157,1955,5,624,8,0,92,0,0,18
19158,1955,5,627,9,0,92,0,0,18
19159,1955,5,650,10,0,90,0,0,88
19160,1955,5,660,11,0,88,0,0,55
19161,1955,5,427,R,0,65,0,0,6
19162,1955,5,626,R,0,44,0,0,7
19163,1955,5,547,R,0,23,0,0,20
19164,1955,5,648,R,0,21,0,0,20
19165,1955,5,661,R,0,2,0,0,67
19166,1955,6,475,1,11241200,90,0,0,1
19167,1955,6,579,2,11241400,90,0,0,1
19168,1955,6,648,3,11313000,90,0,0,1
19169,1955,6,641,4,0,89,0,0,11
19170,1955,6,577,5,0,89,0,0,11
19171,1955,6,578,6,0,87,0,0,13
19172,1955,6,662,7,0,81,0,0,19
19173,1955,6,651,8,0,79,0,0,45
19174,1955,6,663,9,0,72,0,0,114
19175,1955,6,427,R,0,59,0,0,25
19176,1955,6,643,R,0,47,0,0,5
19177,1955,6,356,R,0,30,0,0,5
19178,1955,6,664,R,0,30,0,0,51
19179,1955,6,581,R,0,28,0,0,8
19180,1955,6,624,R,0,26,0,0,51
19181,1955,6,456,R,0,23,0,0,6
19182,1955,6,547,R,0,22,0,0,23
19183,1955,6,501,R,0,20,0,0,37
19184,1955,6,666,R,0,19,0,0,7
19185,1955,6,665,R,0,18,0,0,23
19186,1955,6,608,R,0,16,0,0,7
19187,1955,6,609,R,0,9,0,0,6
19188,1955,6,554,R,0,9,0,0,44
19189,1955,6,626,R,0,4,0,0,7
19190,1955,6,486,W,0,0,0,0,5
19191,1955,7,579,1,8704400,50,0,0,1
19192,1955,7,641,2,8705100,50,0,0,1
19193,1955,7,608,3,8750600,50,0,0,1
19194,1955,7,554,4,8941900,50,0,0,1
19195,1955,7,496,5,0,49,0,0,11
19196,1955,7,620,6,0,49,0,0,11
19197,1955,7,643,7,0,48,0,0,12
19198,1955,7,427,8,0,47,0,0,13
19199,1955,7,667,9,0,46,0,0,14
19200,1955,7,578,10,0,38,0,0,6
19201,1955,7,648,R,0,32,0,0,6
19202,1955,7,577,R,0,31,0,0,6
19203,1955,7,547,R,0,31,0,0,22
19204,1955,7,475,R,0,27,0,0,5
19205,1955,7,650,R,0,26,0,0,5
19206,1955,7,624,R,0,23,0,0,69
19207,1955,7,581,R,0,22,0,0,22
19208,1955,7,501,R,0,7,0,0,22
19209,1955,7,668,R,0,7,0,0,5
19210,1955,7,663,R,0,0,0,0,98
19211,1955,7,642,W,0,0,0,0,54
19212,1955,7,633,W,0,0,0,0,54
19213,1955,7,586,W,0,0,0,0,54
19214,1954,1,579,1,10855800,87,0,0,1
19215,1954,1,642,2,10934800,87,0,0,1
19216,1954,1,498,3,10976800,87,0,0,1
19217,1954,1,427,4,0,86,0,0,11
19218,1954,1,625,5,0,85,0,0,12
19219,1954,1,501,6,0,84,0,0,13
19220,1954,1,669,7,0,83,0,0,14
19221,1954,1,640,8,0,83,0,0,14
19222,1954,1,620,9,0,82,0,0,15
19223,1954,1,554,D,0,61,0,0,2
19224,1954,1,578,D,0,52,0,0,2
19225,1954,1,670,R,0,48,0,0,5
19226,1954,1,643,R,0,37,0,0,44
19227,1954,1,671,R,0,19,0,0,51
19228,1954,1,672,R,0,19,0,0,6
19229,1954,1,627,R,0,1,0,0,3
19230,1954,1,577,W,0,0,0,0,54
19231,1954,1,496,W,0,0,0,0,54
19232,1954,2,657,1,13757270,200,0,0,1
19233,1954,2,525,2,13827220,200,0,0,1
19234,1954,2,658,3,13837000,200,0,0,1
19235,1954,2,526,4,13929950,200,0,0,1
19236,1954,2,673,5,13961820,200,0,0,1
19237,1954,2,615,6,13984820,200,0,0,1
19238,1954,2,528,7,14010620,200,0,0,1
19239,1954,2,555,8,14058440,200,0,0,1
19240,1954,2,674,9,14184510,200,0,0,1
19241,1954,2,655,10,14184960,200,0,0,1
19242,1954,2,656,11,14259460,200,0,0,1
19243,1954,2,521,12,0,199,0,0,11
19244,1954,2,675,13,0,197,0,0,13
19245,1954,2,628,14,0,197,0,0,13
19246,1954,2,518,15,0,196,0,0,14
19247,1954,2,679,16,0,194,0,0,16
19248,1954,2,592,17,0,194,0,0,16
19249,1954,2,596,18,0,193,0,0,17
19250,1954,2,676,19,0,193,0,0,17
19251,1954,2,611,R,0,191,0,0,20
19252,1954,2,597,R,0,181,0,0,20
19253,1954,2,449,R,0,172,0,0,31
19254,1954,2,520,23,0,168,0,0,8
19255,1954,2,512,R,0,165,0,0,31
19256,1954,2,612,R,0,165,0,0,22
19257,1954,2,659,R,0,130,0,0,5
19258,1954,2,556,R,0,111,0,0,3
